TEAM_ID,"TEAM_ABBREVIATION","TEAM_NAME","GAME_ID","GAME_DATE","MATCHUP","WL","ORTG","DRTG","NRTG"
1610612742,"DAL","Dallas Mavericks","0021801227","2019-04-10T00:00:00","DAL @ SAS","L","97.6","106.1","-8.5"
1610612754,"IND","Indiana Pacers","0021801220","2019-04-10T00:00:00","IND @ ATL","W","122.5","116.8","5.7"
1610612744,"GSW","Golden State Warriors","0021801225","2019-04-10T00:00:00","GSW @ MEM","L","113.4","129.5","-16.1"
1610612765,"DET","Detroit Pistons","0021801223","2019-04-10T00:00:00","DET @ NYK","W","118.8","93.7","25.1"
1610612741,"CHI","Chicago Bulls","0021801224","2019-04-10T00:00:00","CHI @ PHI","L","108.3","128.1","-19.7"
1610612737,"ATL","Atlanta Hawks","0021801220","2019-04-10T00:00:00","ATL vs. IND","L","116.8","122.5","-5.7"
1610612755,"PHI","Philadelphia 76ers","0021801224","2019-04-10T00:00:00","PHI vs. CHI","W","128.1","108.3","19.7"
1610612753,"ORL","Orlando Magic","0021801222","2019-04-10T00:00:00","ORL @ CHA","W","130.1","121.4","8.6"
1610612760,"OKC","Oklahoma City Thunder","0021801226","2019-04-10T00:00:00","OKC @ MIL","W","116.8","102.4","14.4"
1610612751,"BKN","Brooklyn Nets","0021801221","2019-04-10T00:00:00","BKN vs. MIA","W","103.6","84.2","19.4"
1610612750,"MIN","Minnesota Timberwolves","0021801228","2019-04-10T00:00:00","MIN @ DEN","L","98.3","103.7","-5.4"
1610612752,"NYK","New York Knicks","0021801223","2019-04-10T00:00:00","NYK vs. DET","L","93.7","118.8","-25.1"
1610612766,"CHA","Charlotte Hornets","0021801222","2019-04-10T00:00:00","CHA vs. ORL","L","121.4","130.1","-8.6"
1610612749,"MIL","Milwaukee Bucks","0021801226","2019-04-10T00:00:00","MIL vs. OKC","L","102.4","116.8","-14.4"
1610612763,"MEM","Memphis Grizzlies","0021801225","2019-04-10T00:00:00","MEM vs. GSW","W","129.5","113.4","16.1"
1610612746,"LAC","LA Clippers","0021801229","2019-04-10T00:00:00","LAC vs. UTA","W","120","113.7","6.3"
1610612759,"SAS","San Antonio Spurs","0021801227","2019-04-10T00:00:00","SAS vs. DAL","W","106.1","97.6","8.5"
1610612762,"UTA","Utah Jazz","0021801229","2019-04-10T00:00:00","UTA @ LAC","L","113.7","120","-6.3"
1610612748,"MIA","Miami Heat","0021801221","2019-04-10T00:00:00","MIA @ BKN","L","84.2","103.6","-19.4"
1610612757,"POR","Portland Trail Blazers","0021801230","2019-04-10T00:00:00","POR vs. SAC","W","136.4","129.7","6.8"
1610612743,"DEN","Denver Nuggets","0021801228","2019-04-10T00:00:00","DEN vs. MIN","W","103.7","98.3","5.4"
1610612758,"SAC","Sacramento Kings","0021801230","2019-04-10T00:00:00","SAC @ POR","L","129.7","136.4","-6.8"
1610612747,"LAL","Los Angeles Lakers","0021801219","2019-04-09T00:00:00","LAL vs. POR","L","99.5","101.3","-1.8"
1610612750,"MIN","Minnesota Timberwolves","0021801214","2019-04-09T00:00:00","MIN vs. TOR","L","96","112.7","-16.7"
1610612745,"HOU","Houston Rockets","0021801218","2019-04-09T00:00:00","HOU @ OKC","L","112.3","113.4","-1"
1610612755,"PHI","Philadelphia 76ers","0021801212","2019-04-09T00:00:00","PHI @ MIA","L","90.8","116.1","-25.3"
1610612764,"WAS","Washington Wizards","0021801211","2019-04-09T00:00:00","WAS vs. BOS","L","102.9","113.6","-10.7"
1610612762,"UTA","Utah Jazz","0021801217","2019-04-09T00:00:00","UTA vs. DEN","W","119.2","106.2","13"
1610612763,"MEM","Memphis Grizzlies","0021801210","2019-04-09T00:00:00","MEM @ DET","L","99.7","104.9","-5.2"
1610612744,"GSW","Golden State Warriors","0021801215","2019-04-09T00:00:00","GSW @ NOP","W","109.5","96.8","12.7"
1610612760,"OKC","Oklahoma City Thunder","0021801218","2019-04-09T00:00:00","OKC vs. HOU","W","113.4","112.3","1"
1610612743,"DEN","Denver Nuggets","0021801217","2019-04-09T00:00:00","DEN @ UTA","L","106.2","119.2","-13"
1610612765,"DET","Detroit Pistons","0021801210","2019-04-09T00:00:00","DET vs. MEM","W","104.9","99.7","5.2"
1610612741,"CHI","Chicago Bulls","0021801213","2019-04-09T00:00:00","CHI vs. NYK","L","88.9","99.3","-10.4"
1610612742,"DAL","Dallas Mavericks","0021801216","2019-04-09T00:00:00","DAL vs. PHX","W","112.3","99.7","12.6"
1610612766,"CHA","Charlotte Hornets","0021801209","2019-04-09T00:00:00","CHA @ CLE","W","137","104.8","32.2"
1610612738,"BOS","Boston Celtics","0021801211","2019-04-09T00:00:00","BOS @ WAS","W","113.6","102.9","10.7"
1610612740,"NOP","New Orleans Pelicans","0021801215","2019-04-09T00:00:00","NOP vs. GSW","L","96.8","109.5","-12.7"
1610612739,"CLE","Cleveland Cavaliers","0021801209","2019-04-09T00:00:00","CLE vs. CHA","L","104.8","137","-32.2"
1610612761,"TOR","Toronto Raptors","0021801214","2019-04-09T00:00:00","TOR @ MIN","W","112.7","96","16.7"
1610612757,"POR","Portland Trail Blazers","0021801219","2019-04-09T00:00:00","POR @ LAL","W","101.3","99.5","1.8"
1610612756,"PHX","Phoenix Suns","0021801216","2019-04-09T00:00:00","PHX @ DAL","L","99.7","112.3","-12.6"
1610612748,"MIA","Miami Heat","0021801212","2019-04-09T00:00:00","MIA vs. PHI","W","116.1","90.8","25.3"
1610612752,"NYK","New York Knicks","0021801213","2019-04-09T00:00:00","NYK @ CHI","W","99.3","88.9","10.4"
1610612762,"UTA","Utah Jazz","0021801208","2019-04-07T00:00:00","UTA @ LAL","L","112","113.9","-1.9"
1610612758,"SAC","Sacramento Kings","0021801207","2019-04-07T00:00:00","SAC vs. NOP","L","121.1","122.8","-1.7"
1610612743,"DEN","Denver Nuggets","0021801206","2019-04-07T00:00:00","DEN @ POR","L","105.1","114.1","-9.1"
1610612761,"TOR","Toronto Raptors","0021801195","2019-04-07T00:00:00","TOR vs. MIA","W","110.5","100.6","9.9"
1610612750,"MIN","Minnesota Timberwolves","0021801197","2019-04-07T00:00:00","MIN vs. OKC","L","120.3","127.6","-7.3"
1610612748,"MIA","Miami Heat","0021801195","2019-04-07T00:00:00","MIA @ TOR","L","100.6","110.5","-9.9"
1610612737,"ATL","Atlanta Hawks","0021801202","2019-04-07T00:00:00","ATL @ MIL","L","97","105.5","-8.6"
1610612759,"SAS","San Antonio Spurs","0021801196","2019-04-07T00:00:00","SAS @ CLE","W","113.5","91","22.5"
1610612760,"OKC","Oklahoma City Thunder","0021801197","2019-04-07T00:00:00","OKC @ MIN","W","127.6","120.3","7.3"
1610612757,"POR","Portland Trail Blazers","0021801206","2019-04-07T00:00:00","POR vs. DEN","W","114.1","105.1","9.1"
1610612765,"DET","Detroit Pistons","0021801198","2019-04-07T00:00:00","DET vs. CHA","L","101.6","107.1","-5.5"
1610612752,"NYK","New York Knicks","0021801204","2019-04-07T00:00:00","NYK vs. WAS","W","117.3","111.2","6.1"
1610612753,"ORL","Orlando Magic","0021801203","2019-04-07T00:00:00","ORL @ BOS","W","110.8","104.7","6.1"
1610612744,"GSW","Golden State Warriors","0021801205","2019-04-07T00:00:00","GSW vs. LAC","W","126.4","98.3","28.1"
1610612751,"BKN","Brooklyn Nets","0021801199","2019-04-07T00:00:00","BKN @ IND","W","111.7","99.9","11.8"
1610612742,"DAL","Dallas Mavericks","0021801201","2019-04-07T00:00:00","DAL @ MEM","W","118.4","116.2","2.2"
1610612763,"MEM","Memphis Grizzlies","0021801201","2019-04-07T00:00:00","MEM vs. DAL","L","116.2","118.4","-2.2"
1610612766,"CHA","Charlotte Hornets","0021801198","2019-04-07T00:00:00","CHA @ DET","W","107.1","101.6","5.5"
1610612745,"HOU","Houston Rockets","0021801200","2019-04-07T00:00:00","HOU vs. PHX","W","140.2","105.4","34.9"
1610612740,"NOP","New Orleans Pelicans","0021801207","2019-04-07T00:00:00","NOP @ SAC","W","122.8","121.1","1.7"
1610612764,"WAS","Washington Wizards","0021801204","2019-04-07T00:00:00","WAS @ NYK","L","111.2","117.3","-6.1"
1610612756,"PHX","Phoenix Suns","0021801200","2019-04-07T00:00:00","PHX @ HOU","L","105.4","140.2","-34.9"
1610612747,"LAL","Los Angeles Lakers","0021801208","2019-04-07T00:00:00","LAL vs. UTA","W","113.9","112","1.9"
1610612746,"LAC","LA Clippers","0021801205","2019-04-07T00:00:00","LAC @ GSW","L","98.3","126.4","-28.1"
1610612739,"CLE","Cleveland Cavaliers","0021801196","2019-04-07T00:00:00","CLE vs. SAS","L","91","113.5","-22.5"
1610612738,"BOS","Boston Celtics","0021801203","2019-04-07T00:00:00","BOS vs. ORL","L","104.7","110.8","-6.1"
1610612749,"MIL","Milwaukee Bucks","0021801202","2019-04-07T00:00:00","MIL vs. ATL","W","105.5","97","8.6"
1610612754,"IND","Indiana Pacers","0021801199","2019-04-07T00:00:00","IND vs. BKN","L","99.9","111.7","-11.8"
1610612741,"CHI","Chicago Bulls","0021801194","2019-04-06T00:00:00","CHI vs. PHI","L","99.4","116.7","-17.3"
1610612749,"MIL","Milwaukee Bucks","0021801193","2019-04-06T00:00:00","MIL vs. BKN","L","121.6","126.5","-4.9"
1610612755,"PHI","Philadelphia 76ers","0021801194","2019-04-06T00:00:00","PHI @ CHI","W","116.7","99.4","17.3"
1610612751,"BKN","Brooklyn Nets","0021801193","2019-04-06T00:00:00","BKN @ MIL","W","126.5","121.6","4.9"
1610612743,"DEN","Denver Nuggets","0021801190","2019-04-05T00:00:00","DEN vs. POR","W","125.6","112.5","13.1"
1610612742,"DAL","Dallas Mavericks","0021801187","2019-04-05T00:00:00","DAL vs. MEM","L","108.5","120.7","-12.3"
1610612766,"CHA","Charlotte Hornets","0021801180","2019-04-05T00:00:00","CHA vs. TOR","W","114","113.5","0.5"
1610612754,"IND","Indiana Pacers","0021801183","2019-04-05T00:00:00","IND vs. BOS","L","95.7","113.5","-17.8"
1610612753,"ORL","Orlando Magic","0021801181","2019-04-05T00:00:00","ORL vs. ATL","W","131.9","101.2","30.6"
1610612762,"UTA","Utah Jazz","0021801188","2019-04-05T00:00:00","UTA vs. SAC","W","113.3","89.9","23.4"
1610612739,"CLE","Cleveland Cavaliers","0021801191","2019-04-05T00:00:00","CLE @ GSW","L","111.6","120.6","-8.9"
1610612764,"WAS","Washington Wizards","0021801182","2019-04-05T00:00:00","WAS vs. SAS","L","113.5","133.3","-19.8"
1610612752,"NYK","New York Knicks","0021801184","2019-04-05T00:00:00","NYK @ HOU","L","91.5","111.6","-20.1"
1610612748,"MIA","Miami Heat","0021801185","2019-04-05T00:00:00","MIA @ MIN","L","107.6","105.5","2.1"
1610612765,"DET","Detroit Pistons","0021801186","2019-04-05T00:00:00","DET @ OKC","L","105.1","115.3","-10.2"
1610612760,"OKC","Oklahoma City Thunder","0021801186","2019-04-05T00:00:00","OKC vs. DET","W","115.3","105.1","10.2"
1610612759,"SAS","San Antonio Spurs","0021801182","2019-04-05T00:00:00","SAS @ WAS","W","133.3","113.5","19.8"
1610612745,"HOU","Houston Rockets","0021801184","2019-04-05T00:00:00","HOU vs. NYK","W","111.6","91.5","20.1"
1610612737,"ATL","Atlanta Hawks","0021801181","2019-04-05T00:00:00","ATL @ ORL","L","101.2","131.9","-30.6"
1610612750,"MIN","Minnesota Timberwolves","0021801185","2019-04-05T00:00:00","MIN vs. MIA","W","105.5","107.6","-2.1"
1610612761,"TOR","Toronto Raptors","0021801180","2019-04-05T00:00:00","TOR @ CHA","L","113.5","114","-0.5"
1610612756,"PHX","Phoenix Suns","0021801189","2019-04-05T00:00:00","PHX vs. NOP","W","124","111.6","12.4"
1610612758,"SAC","Sacramento Kings","0021801188","2019-04-05T00:00:00","SAC @ UTA","L","89.9","113.3","-23.4"
1610612763,"MEM","Memphis Grizzlies","0021801187","2019-04-05T00:00:00","MEM @ DAL","W","120.7","108.5","12.3"
1610612747,"LAL","Los Angeles Lakers","0021801192","2019-04-05T00:00:00","LAL @ LAC","W","113.1","105.7","7.3"
1610612757,"POR","Portland Trail Blazers","0021801190","2019-04-05T00:00:00","POR @ DEN","L","112.5","125.6","-13.1"
1610612740,"NOP","New Orleans Pelicans","0021801189","2019-04-05T00:00:00","NOP @ PHX","L","111.6","124","-12.4"
1610612744,"GSW","Golden State Warriors","0021801191","2019-04-05T00:00:00","GSW vs. CLE","W","120.6","111.6","8.9"
1610612738,"BOS","Boston Celtics","0021801183","2019-04-05T00:00:00","BOS @ IND","W","113.5","95.7","17.8"
1610612746,"LAC","LA Clippers","0021801192","2019-04-05T00:00:00","LAC vs. LAL","L","105.7","113.1","-7.3"
1610612739,"CLE","Cleveland Cavaliers","0021801178","2019-04-04T00:00:00","CLE @ SAC","L","107.3","116.5","-9.3"
1610612744,"GSW","Golden State Warriors","0021801179","2019-04-04T00:00:00","GSW @ LAL","W","101.7","81.7","20"
1610612755,"PHI","Philadelphia 76ers","0021801177","2019-04-04T00:00:00","PHI vs. MIL","L","109","111.4","-2.4"
1610612749,"MIL","Milwaukee Bucks","0021801177","2019-04-04T00:00:00","MIL @ PHI","W","111.4","109","2.4"
1610612747,"LAL","Los Angeles Lakers","0021801179","2019-04-04T00:00:00","LAL vs. GSW","L","81.7","101.7","-20"
1610612758,"SAC","Sacramento Kings","0021801178","2019-04-04T00:00:00","SAC vs. CLE","W","116.5","107.3","9.3"
1610612751,"BKN","Brooklyn Nets","0021801169","2019-04-03T00:00:00","BKN vs. TOR","L","102.7","113.7","-11"
1610612746,"LAC","LA Clippers","0021801176","2019-04-03T00:00:00","LAC vs. HOU","L","97.5","128.9","-31.4"
1610612764,"WAS","Washington Wizards","0021801167","2019-04-03T00:00:00","WAS vs. CHI","L","102.3","106","-3.7"
1610612738,"BOS","Boston Celtics","0021801170","2019-04-03T00:00:00","BOS @ MIA","W","112.4","99.2","13.2"
1610612757,"POR","Portland Trail Blazers","0021801175","2019-04-03T00:00:00","POR vs. MEM","W","114.8","91.4","23.4"
1610612742,"DAL","Dallas Mavericks","0021801172","2019-04-03T00:00:00","DAL vs. MIN","L","104.5","110.2","-5.7"
1610612748,"MIA","Miami Heat","0021801170","2019-04-03T00:00:00","MIA vs. BOS","L","99.2","112.4","-13.2"
1610612737,"ATL","Atlanta Hawks","0021801168","2019-04-03T00:00:00","ATL vs. PHI","W","124.6","119.9","4.7"
1610612755,"PHI","Philadelphia 76ers","0021801168","2019-04-03T00:00:00","PHI @ ATL","L","119.9","124.6","-4.7"
1610612740,"NOP","New Orleans Pelicans","0021801171","2019-04-03T00:00:00","NOP vs. CHA","L","104.3","110.5","-6.2"
1610612761,"TOR","Toronto Raptors","0021801169","2019-04-03T00:00:00","TOR @ BKN","W","113.7","102.7","11"
1610612765,"DET","Detroit Pistons","0021801165","2019-04-03T00:00:00","DET vs. IND","L","89.4","105.2","-15.8"
1610612759,"SAS","San Antonio Spurs","0021801173","2019-04-03T00:00:00","SAS @ DEN","L","92.4","113.8","-21.4"
1610612762,"UTA","Utah Jazz","0021801174","2019-04-03T00:00:00","UTA @ PHX","W","120.5","99.3","21.2"
1610612763,"MEM","Memphis Grizzlies","0021801175","2019-04-03T00:00:00","MEM @ POR","L","91.4","114.8","-23.4"
1610612743,"DEN","Denver Nuggets","0021801173","2019-04-03T00:00:00","DEN vs. SAS","W","113.8","92.4","21.4"
1610612756,"PHX","Phoenix Suns","0021801174","2019-04-03T00:00:00","PHX vs. UTA","L","99.3","120.5","-21.2"
1610612750,"MIN","Minnesota Timberwolves","0021801172","2019-04-03T00:00:00","MIN @ DAL","W","110.2","104.5","5.7"
1610612754,"IND","Indiana Pacers","0021801165","2019-04-03T00:00:00","IND @ DET","W","105.2","89.4","15.8"
1610612745,"HOU","Houston Rockets","0021801176","2019-04-03T00:00:00","HOU @ LAC","W","128.9","97.5","31.4"
1610612752,"NYK","New York Knicks","0021801166","2019-04-03T00:00:00","NYK @ ORL","L","101.8","110.9","-9.1"
1610612741,"CHI","Chicago Bulls","0021801167","2019-04-03T00:00:00","CHI @ WAS","W","106","102.3","3.7"
1610612766,"CHA","Charlotte Hornets","0021801171","2019-04-03T00:00:00","CHA @ NOP","W","110.5","104.3","6.2"
1610612753,"ORL","Orlando Magic","0021801166","2019-04-03T00:00:00","ORL vs. NYK","W","110.9","101.8","9.1"
1610612758,"SAC","Sacramento Kings","0021801163","2019-04-02T00:00:00","SAC vs. HOU","L","106.3","129.4","-23.1"
1610612759,"SAS","San Antonio Spurs","0021801162","2019-04-02T00:00:00","SAS vs. ATL","W","113.9","108","6"
1610612760,"OKC","Oklahoma City Thunder","0021801161","2019-04-02T00:00:00","OKC vs. LAL","W","112.5","95.9","16.6"
1610612744,"GSW","Golden State Warriors","0021801164","2019-04-02T00:00:00","GSW vs. DEN","W","108.9","90.5","18.4"
1610612737,"ATL","Atlanta Hawks","0021801162","2019-04-02T00:00:00","ATL @ SAS","L","108","113.9","-6"
1610612745,"HOU","Houston Rockets","0021801163","2019-04-02T00:00:00","HOU @ SAC","W","129.4","106.3","23.1"
1610612743,"DEN","Denver Nuggets","0021801164","2019-04-02T00:00:00","DEN @ GSW","L","90.5","108.9","-18.4"
1610612747,"LAL","Los Angeles Lakers","0021801161","2019-04-02T00:00:00","LAL @ OKC","L","95.9","112.5","-16.6"
1610612752,"NYK","New York Knicks","0021801155","2019-04-01T00:00:00","NYK vs. CHI","W","117.7","105.9","11.8"
1610612748,"MIA","Miami Heat","0021801153","2019-04-01T00:00:00","MIA @ BOS","L","103","109.4","-6.4"
1610612754,"IND","Indiana Pacers","0021801152","2019-04-01T00:00:00","IND vs. DET","W","114.8","107","7.8"
1610612765,"DET","Detroit Pistons","0021801152","2019-04-01T00:00:00","DET @ IND","L","107","114.8","-7.8"
1610612751,"BKN","Brooklyn Nets","0021801154","2019-04-01T00:00:00","BKN vs. MIL","L","104.3","112.7","-8.4"
1610612741,"CHI","Chicago Bulls","0021801155","2019-04-01T00:00:00","CHI @ NYK","L","105.9","117.7","-11.8"
1610612761,"TOR","Toronto Raptors","0021801156","2019-04-01T00:00:00","TOR vs. ORL","W","119","107.3","11.7"
1610612738,"BOS","Boston Celtics","0021801153","2019-04-01T00:00:00","BOS vs. MIA","W","109.4","103","6.4"
1610612756,"PHX","Phoenix Suns","0021801160","2019-04-01T00:00:00","PHX vs. CLE","W","119.8","113.4","6.5"
1610612762,"UTA","Utah Jazz","0021801159","2019-04-01T00:00:00","UTA vs. CHA","W","107.3","98.3","9"
1610612755,"PHI","Philadelphia 76ers","0021801158","2019-04-01T00:00:00","PHI @ DAL","L","95.3","113.1","-17.8"
1610612739,"CLE","Cleveland Cavaliers","0021801160","2019-04-01T00:00:00","CLE @ PHX","L","113.4","119.8","-6.5"
1610612749,"MIL","Milwaukee Bucks","0021801154","2019-04-01T00:00:00","MIL @ BKN","W","112.7","104.3","8.4"
1610612750,"MIN","Minnesota Timberwolves","0021801157","2019-04-01T00:00:00","MIN vs. POR","L","118","131.3","-13.2"
1610612742,"DAL","Dallas Mavericks","0021801158","2019-04-01T00:00:00","DAL vs. PHI","W","113.1","95.3","17.8"
1610612757,"POR","Portland Trail Blazers","0021801157","2019-04-01T00:00:00","POR @ MIN","W","131.3","118","13.2"
1610612766,"CHA","Charlotte Hornets","0021801159","2019-04-01T00:00:00","CHA @ UTA","L","98.3","107.3","-9"
1610612753,"ORL","Orlando Magic","0021801156","2019-04-01T00:00:00","ORL @ TOR","L","107.3","119","-11.7"
1610612746,"LAC","LA Clippers","0021801151","2019-03-31T00:00:00","LAC vs. MEM","W","106.9","90.8","16.1"
1610612743,"DEN","Denver Nuggets","0021801148","2019-03-31T00:00:00","DEN vs. WAS","L","89.3","91.5","-2.2"
1610612747,"LAL","Los Angeles Lakers","0021801147","2019-03-31T00:00:00","LAL @ NOP","W","117.5","91.7","25.8"
1610612760,"OKC","Oklahoma City Thunder","0021801146","2019-03-31T00:00:00","OKC vs. DAL","L","102.3","105.9","-3.6"
1610612742,"DAL","Dallas Mavericks","0021801146","2019-03-31T00:00:00","DAL @ OKC","W","105.9","102.3","3.6"
1610612764,"WAS","Washington Wizards","0021801148","2019-03-31T00:00:00","WAS @ DEN","W","91.5","89.3","2.2"
1610612744,"GSW","Golden State Warriors","0021801150","2019-03-31T00:00:00","GSW vs. CHA","W","139.4","90","49.4"
1610612763,"MEM","Memphis Grizzlies","0021801151","2019-03-31T00:00:00","MEM @ LAC","L","90.8","106.9","-16.1"
1610612758,"SAC","Sacramento Kings","0021801149","2019-03-31T00:00:00","SAC @ SAS","W","114.9","110.2","4.7"
1610612766,"CHA","Charlotte Hornets","0021801150","2019-03-31T00:00:00","CHA @ GSW","L","90","139.4","-49.4"
1610612737,"ATL","Atlanta Hawks","0021801145","2019-03-31T00:00:00","ATL vs. MIL","W","113.8","112.4","1.4"
1610612740,"NOP","New Orleans Pelicans","0021801147","2019-03-31T00:00:00","NOP vs. LAL","L","91.7","117.5","-25.8"
1610612749,"MIL","Milwaukee Bucks","0021801145","2019-03-31T00:00:00","MIL @ ATL","L","112.4","113.8","-1.4"
1610612759,"SAS","San Antonio Spurs","0021801149","2019-03-31T00:00:00","SAS vs. SAC","L","110.2","114.9","-4.7"
1610612752,"NYK","New York Knicks","0021801141","2019-03-30T00:00:00","NYK vs. MIA","L","92","97.6","-5.6"
1610612761,"TOR","Toronto Raptors","0021801142","2019-03-30T00:00:00","TOR @ CHI","W","120.5","101","19.5"
1610612756,"PHX","Phoenix Suns","0021801144","2019-03-30T00:00:00","PHX vs. MEM","L","110.4","117","-6.5"
1610612755,"PHI","Philadelphia 76ers","0021801143","2019-03-30T00:00:00","PHI @ MIN","W","116.6","106.9","9.7"
1610612739,"CLE","Cleveland Cavaliers","0021801136","2019-03-30T00:00:00","CLE @ LAC","L","104.5","133.3","-28.7"
1610612741,"CHI","Chicago Bulls","0021801142","2019-03-30T00:00:00","CHI vs. TOR","L","101","120.5","-19.5"
1610612758,"SAC","Sacramento Kings","0021801138","2019-03-30T00:00:00","SAC @ HOU","L","111.8","120.3","-8.5"
1610612748,"MIA","Miami Heat","0021801141","2019-03-30T00:00:00","MIA @ NYK","W","97.6","92","5.6"
1610612754,"IND","Indiana Pacers","0021801140","2019-03-30T00:00:00","IND vs. ORL","L","114.3","125.8","-11.5"
1610612763,"MEM","Memphis Grizzlies","0021801144","2019-03-30T00:00:00","MEM @ PHX","W","117","110.4","6.5"
1610612757,"POR","Portland Trail Blazers","0021801139","2019-03-30T00:00:00","POR @ DET","L","85","98.6","-13.5"
1610612751,"BKN","Brooklyn Nets","0021801137","2019-03-30T00:00:00","BKN vs. BOS","W","105.4","94.9","10.5"
1610612738,"BOS","Boston Celtics","0021801137","2019-03-30T00:00:00","BOS @ BKN","L","94.9","105.4","-10.5"
1610612765,"DET","Detroit Pistons","0021801139","2019-03-30T00:00:00","DET vs. POR","W","98.6","85","13.5"
1610612753,"ORL","Orlando Magic","0021801140","2019-03-30T00:00:00","ORL @ IND","W","125.8","114.3","11.5"
1610612750,"MIN","Minnesota Timberwolves","0021801143","2019-03-30T00:00:00","MIN vs. PHI","L","106.9","116.6","-9.7"
1610612746,"LAC","LA Clippers","0021801136","2019-03-30T00:00:00","LAC vs. CLE","W","133.3","104.5","28.7"
1610612745,"HOU","Houston Rockets","0021801138","2019-03-30T00:00:00","HOU vs. SAC","W","120.3","111.8","8.5"
1610612754,"IND","Indiana Pacers","0021801130","2019-03-29T00:00:00","IND @ BOS","L","114.1","113.5","0.7"
1610612762,"UTA","Utah Jazz","0021801134","2019-03-29T00:00:00","UTA vs. WAS","W","122","114.1","7.9"
1610612760,"OKC","Oklahoma City Thunder","0021801133","2019-03-29T00:00:00","OKC vs. DEN","L","108.2","122.8","-14.6"
1610612744,"GSW","Golden State Warriors","0021801132","2019-03-29T00:00:00","GSW @ MIN","L","110.8","110.1","0.7"
1610612766,"CHA","Charlotte Hornets","0021801135","2019-03-29T00:00:00","CHA @ LAL","L","114.5","129.9","-15.5"
1610612757,"POR","Portland Trail Blazers","0021801131","2019-03-29T00:00:00","POR @ ATL","W","112.7","95.9","16.8"
1610612750,"MIN","Minnesota Timberwolves","0021801132","2019-03-29T00:00:00","MIN vs. GSW","W","110.1","110.8","-0.7"
1610612737,"ATL","Atlanta Hawks","0021801131","2019-03-29T00:00:00","ATL vs. POR","L","95.9","112.7","-16.8"
1610612764,"WAS","Washington Wizards","0021801134","2019-03-29T00:00:00","WAS @ UTA","L","114.1","122","-7.9"
1610612747,"LAL","Los Angeles Lakers","0021801135","2019-03-29T00:00:00","LAL vs. CHA","W","129.9","114.5","15.5"
1610612743,"DEN","Denver Nuggets","0021801133","2019-03-29T00:00:00","DEN @ OKC","W","122.8","108.2","14.6"
1610612738,"BOS","Boston Celtics","0021801130","2019-03-29T00:00:00","BOS vs. IND","W","113.5","114.1","-0.7"
1610612752,"NYK","New York Knicks","0021801125","2019-03-28T00:00:00","NYK vs. TOR","L","90.1","115.1","-24.9"
1610612740,"NOP","New Orleans Pelicans","0021801128","2019-03-28T00:00:00","NOP vs. SAC","W","112.9","111.3","1.6"
1610612742,"DAL","Dallas Mavericks","0021801124","2019-03-28T00:00:00","DAL @ MIA","L","96.6","103.1","-6.5"
1610612758,"SAC","Sacramento Kings","0021801128","2019-03-28T00:00:00","SAC @ NOP","L","111.3","112.9","-1.6"
1610612755,"PHI","Philadelphia 76ers","0021801123","2019-03-28T00:00:00","PHI vs. BKN","W","119","103","16"
1610612739,"CLE","Cleveland Cavaliers","0021801129","2019-03-28T00:00:00","CLE @ SAS","L","114.1","116.6","-2.5"
1610612746,"LAC","LA Clippers","0021801127","2019-03-28T00:00:00","LAC @ MIL","L","112.7","122","-9.3"
1610612743,"DEN","Denver Nuggets","0021801126","2019-03-28T00:00:00","DEN @ HOU","L","84.3","118.1","-33.8"
1610612759,"SAS","San Antonio Spurs","0021801129","2019-03-28T00:00:00","SAS vs. CLE","W","116.6","114.1","2.5"
1610612761,"TOR","Toronto Raptors","0021801125","2019-03-28T00:00:00","TOR @ NYK","W","115.1","90.1","24.9"
1610612765,"DET","Detroit Pistons","0021801122","2019-03-28T00:00:00","DET vs. ORL","W","123.3","98.2","25.1"
1610612753,"ORL","Orlando Magic","0021801122","2019-03-28T00:00:00","ORL @ DET","L","98.2","123.3","-25.1"
1610612749,"MIL","Milwaukee Bucks","0021801127","2019-03-28T00:00:00","MIL vs. LAC","W","122","112.7","9.3"
1610612751,"BKN","Brooklyn Nets","0021801123","2019-03-28T00:00:00","BKN @ PHI","L","103","119","-16"
1610612748,"MIA","Miami Heat","0021801124","2019-03-28T00:00:00","MIA vs. DAL","W","103.1","96.6","6.5"
1610612745,"HOU","Houston Rockets","0021801126","2019-03-28T00:00:00","HOU vs. DEN","W","118.1","84.3","33.8"
1610612764,"WAS","Washington Wizards","0021801120","2019-03-27T00:00:00","WAS @ PHX","W","119.3","118.1","1.2"
1610612762,"UTA","Utah Jazz","0021801121","2019-03-27T00:00:00","UTA vs. LAL","W","112.9","94.7","18.2"
1610612747,"LAL","Los Angeles Lakers","0021801121","2019-03-27T00:00:00","LAL @ UTA","L","94.7","112.9","-18.2"
1610612744,"GSW","Golden State Warriors","0021801118","2019-03-27T00:00:00","GSW @ MEM","W","119.7","102.8","16.9"
1610612757,"POR","Portland Trail Blazers","0021801117","2019-03-27T00:00:00","POR @ CHI","W","126.9","105","21.9"
1610612741,"CHI","Chicago Bulls","0021801117","2019-03-27T00:00:00","CHI vs. POR","L","105","126.9","-21.9"
1610612763,"MEM","Memphis Grizzlies","0021801118","2019-03-27T00:00:00","MEM vs. GSW","L","102.8","119.7","-16.9"
1610612754,"IND","Indiana Pacers","0021801119","2019-03-27T00:00:00","IND @ OKC","L","98.2","108.8","-10.6"
